organism_name	assembly_gc_content	phred_average	average_ngs_gc_content	Family	host	state_abbr	genome_assembly_id
Influenza A virus	45.9	33.1	49.8	Viruses	Cattle	CA	GCA_046509915.1
Influenza A virus	45.9	32.9	47.1	Viruses	Cattle	CA	GCA_046509925.1
Influenza A virus	45.9	33.2	46.7	Viruses	Cattle	CA	GCA_046509935.1
Influenza A virus	45.9	32.8	52.3	Viruses	Cattle	CA	GCA_046509945.1
Influenza A virus	45.9	33.2	46.7	Viruses	Cattle	CA	GCA_046509955.1
Influenza A virus	49.7	32.9	47.1	Viruses	Cattle	CA	GCA_046509965.1
Influenza A virus	45.8	33.1	46.6	Viruses	Cattle	CA	GCA_046509975.1
Influenza A virus	45.9	32.7	42.7	Viruses	Cattle	CA	GCA_046509985.1
Influenza A virus	45.9	33.2	46.4	Viruses	Cattle	CA	GCA_046509995.1
Influenza A virus	49.7	32.7	47	Viruses	Cattle	CA	GCA_046510005.1
Influenza A virus	45.9	35.7	55	Viruses	Cattle	CA	GCA_046510015.1
Influenza A virus	45.9	33.2	40.3	Viruses	Cattle	CA	GCA_046510025.1
Influenza A virus	45.9	33.3	45.6	Viruses	Cattle	CA	GCA_046510035.1
Influenza A virus	45.9	32.7	49.8	Viruses	Cattle	CA	GCA_046510045.1
Influenza A virus	45.9	33.4	46.1	Viruses	Cattle	CA	GCA_046510055.1
Influenza A virus	45.9	32.7	44.4	Viruses	Cattle	CA	GCA_046510065.1
Influenza A virus	46.1	33.2	49	Viruses	Cattle	CA	GCA_046510075.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_046510085.1
Influenza A virus	46.1	33.1	47	Viruses	Cattle	CA	GCA_046510095.1
Influenza A virus	45.9	32.8	48	Viruses	Cattle	CA	GCA_046510105.1
Influenza A virus	45.9	35.8	48.8	Viruses	Cattle	CA	GCA_046510115.1
Influenza A virus	45.9	33.2	46.5	Viruses	Cattle	CA	GCA_046510125.1
Influenza A virus	46.1	35.7	50.8	Viruses	Cattle	CA	GCA_046510135.1
Influenza A virus	45.9	32.7	43.8	Viruses	Cattle	CA	GCA_046510145.1
Influenza A virus	45.9	32.8	48.5	Viruses	Cattle	CA	GCA_046510155.1
Influenza A virus	46.1	32.7	47.1	Viruses	Cattle	CA	GCA_046510165.1
Influenza A virus	45.9	32.9	47.7	Viruses	Cattle	CA	GCA_046510175.1
Influenza A virus	45.9	32.8	47.8	Viruses	Cattle	CA	GCA_046510185.1
Influenza A virus	45.9	32.7	47.2	Viruses	Cattle	CA	GCA_046510195.1
Influenza A virus	45.9	35.9	47.5	Viruses	Cattle	CA	GCA_046510205.1
Influenza A virus	45.9	32.8	45.9	Viruses	Cattle	CA	GCA_046510215.1
Influenza A virus	45.9	33.2	46.6	Viruses	Cattle	CA	GCA_046510225.1
Influenza A virus	45.9	32.8	47.6	Viruses	Cattle	CA	GCA_046510235.1
Influenza A virus	45.9	33.1	47.1	Viruses	Cattle	CA	GCA_046510245.1
Influenza A virus	45.9	35.9	56	Viruses	Cattle	CA	GCA_046510255.1
Influenza A virus	45.8	33.2	47	Viruses	Cattle	CA	GCA_046510265.1
Influenza A virus	45.9	35.8	51.1	Viruses	Cattle	CA	GCA_046510275.1
Influenza A virus	45.8	32.8	49.9	Viruses	Cattle	CA	GCA_046510285.1
Influenza A virus	45.9	33.1	47	Viruses	Cattle	CA	GCA_046510295.1
Influenza A virus	45.9	32.8	47.4	Viruses	Cattle	CA	GCA_046510305.1
Influenza A virus	45.9	33	46.9	Viruses	Cattle	CA	GCA_046510315.1
Influenza A virus	45.9	32.8	46.6	Viruses	Chicken	CA	GCA_046510325.1
Influenza A virus	45.9	33.1	45.1	Viruses	Cattle	CA	GCA_046510335.1
Influenza A virus	45.9	33.1	42.3	Viruses	Cattle	CA	GCA_046510345.1
Influenza A virus	45.9	32.8	46.7	Viruses	Chicken	CA	GCA_046510355.1
Influenza A virus	45.9	33.1	46.6	Viruses	Cattle	CA	GCA_046510365.1
Influenza A virus	46.1	32.7	50.6	Viruses	Chicken	CA	GCA_046510375.1
Influenza A virus	45.9	33.1	46.4	Viruses	Cattle	CA	GCA_046510385.1
Influenza A virus	46.1	32.8	47	Viruses	Chicken	CA	GCA_046510395.1
Influenza A virus	45.9	32.9	45.6	Viruses	Cattle	CA	GCA_046510405.1
Influenza A virus	45.9	33.1	46.5	Viruses	Cattle	CA	GCA_046510415.1
Influenza A virus	46.1	32.6	46.6	Viruses	Turkey	CA	GCA_046510425.1
Influenza A virus	45.7	33.1	46	Viruses	Chicken	ID	GCA_046510435.1
Influenza A virus	45.9	32.8	46.7	Viruses	Turkey	CA	GCA_046510445.1
Influenza A virus	45.7	33.1	46.2	Viruses	Chicken	ID	GCA_046510455.1
Influenza A virus	45.9	33.1	47.1	Viruses	Cattle	CA	GCA_046510465.1
Influenza A virus	46.1	32.7	46.9	Viruses	Chicken	CA	GCA_046510475.1
Influenza A virus	45.9	33.2	45.3	Viruses	Cattle	CA	GCA_046510485.1
Influenza A virus	46.1	32.7	46.5	Viruses	Chicken	CA	GCA_046510495.1
Influenza A virus	45.9	33.1	45.9	Viruses	Cattle	CA	GCA_046510505.1
Influenza A virus	45.9	32.7	46.3	Viruses	Chicken	CA	GCA_046510515.1
Influenza A virus	45.9	32.7	43.9	Viruses	Cattle	CA	GCA_046510525.1
Influenza A virus	46.1	32.7	46.8	Viruses	Chicken	CA	GCA_046510535.1
Influenza A virus	46.1	32.7	47.1	Viruses	Chicken	CA	GCA_046510545.1
Influenza A virus	45.9	32.8	52.2	Viruses	Cattle	CA	GCA_046510555.1
Influenza A virus	46.1	32.7	46.9	Viruses	Chicken	CA	GCA_046510565.1
Influenza A virus	45.9	32.9	46.4	Viruses	Cattle	CA	GCA_046510575.1
Influenza A virus	45.9	35.7	45	Viruses	Cattle	CA	GCA_046510585.1
Influenza A virus	46.1	32.7	51.3	Viruses	Chicken	CA	GCA_046510595.1
Influenza A virus	45.9	36.1	47.6	Viruses	Cattle	CA	GCA_046510605.1
Influenza A virus	45.9	32.7	46.3	Viruses	Turkey	CA	GCA_046510615.1
Influenza A virus	49.7	32.8	47.2	Viruses	Cattle	CA	GCA_046510625.1
Influenza A virus	45.9	32.9	47.2	Viruses	Chicken	CA	GCA_046510635.1
Influenza A virus	46.1	32.8	46.5	Viruses	Cattle	CA	GCA_046510645.1
Influenza A virus	45.9	33	47.1	Viruses	Cattle	CA	GCA_046510655.1
Influenza A virus	45.9	33.2	37.4	Viruses	Cattle	CA	GCA_046510665.1
Influenza A virus	45.9	32.8	46.4	Viruses	Cattle	CA	GCA_046510675.1
Influenza A virus	45.9	32.7	46.8	Viruses	Cattle	CA	GCA_046510685.1
Influenza A virus	45.9	33.1	47.2	Viruses	Cattle	CA	GCA_046510695.1
Influenza A virus	45.9	32.7	49.1	Viruses	Cattle	CA	GCA_046510705.1
Influenza A virus	45.9	33	46.7	Viruses	Cattle	CA	GCA_046510715.1
Influenza A virus	45.9	32.8	47.5	Viruses	Cattle	CA	GCA_046510725.1
Influenza A virus	45.9	33	55.1	Viruses	Cattle	CA	GCA_046510735.1
Influenza A virus	45.9	32.9	47.5	Viruses	Cattle	CA	GCA_046510745.1
Influenza A virus	45.9	33.1	52.5	Viruses	Cattle	CA	GCA_046510755.1
Influenza A virus	45.9	33.2	46.1	Viruses	Cattle	CA	GCA_046510765.1
Influenza A virus	45.9	32.7	48.6	Viruses	Cattle	CA	GCA_046510775.1
Influenza A virus	45.9	33	45.9	Viruses	Cattle	CA	GCA_046510785.1
Influenza A virus	46.1	32.7	46.9	Viruses	Cattle	CA	GCA_046510795.1
Influenza A virus	45.9	33	49.6	Viruses	Cattle	CA	GCA_046510805.1
Influenza A virus	45.9	32.7	47.9	Viruses	Cattle	CA	GCA_046510815.1
Influenza A virus	45.9	33	48.9	Viruses	Cattle	CA	GCA_046510825.1
Influenza A virus	45.9	32.7	47	Viruses	Cattle	CA	GCA_046510835.1
Influenza A virus	45.9	33.1	47.3	Viruses	Cattle	CA	GCA_046510845.1
Influenza A virus	46.1	32.8	46.4	Viruses	Cattle	CA	GCA_046510855.1
Influenza A virus	45.9	32.8	48.2	Viruses	Cattle	CA	GCA_046510865.1
Influenza A virus	49.7	33.1	47.9	Viruses	Cattle	CA	GCA_046510875.1
Influenza A virus	45.9	32.8	46	Viruses	Chicken	CA	GCA_046510885.1
Influenza A virus	45.9	33.1	48.9	Viruses	Cattle	CA	GCA_046510895.1
Influenza A virus	45.8	32.8	51	Viruses	Cattle	CA	GCA_046510905.1
Influenza A virus	45.9	33	48	Viruses	Cattle	CA	GCA_046510915.1
Influenza A virus	45.9	32.8	45.5	Viruses	Chicken	CA	GCA_046510925.1
Influenza A virus	45.9	33	48.4	Viruses	Cattle	CA	GCA_046510935.1
Influenza A virus	45.9	32.8	46.6	Viruses	Chicken	CA	GCA_046510945.1
Influenza A virus	45.9	33.1	46.9	Viruses	Cattle	CA	GCA_046510955.1
Influenza A virus	45.9	32.8	46.7	Viruses	Chicken	CA	GCA_046510965.1
Influenza A virus	45.9	33.1	48.2	Viruses	Cattle	CA	GCA_046510975.1
Influenza A virus	46.1	32.7	47.1	Viruses	Chicken	CA	GCA_046510985.1
Influenza A virus	45.9	33.1	47.7	Viruses	Cattle	CA	GCA_046510995.1
Influenza A virus	45.9	33.1	46.7	Viruses	Cattle	CA	GCA_046511005.1
Influenza A virus	46.1	32.9	46.7	Viruses	Chicken	CA	GCA_046511015.1
Influenza A virus	45.9	33.1	46.5	Viruses	Cattle	CA	GCA_046511025.1
Influenza A virus	45.9	32.8	47	Viruses	Cattle	CA	GCA_046511035.1
Influenza A virus	46.1	32.8	46.2	Viruses	Cattle	CA	GCA_046511045.1
Influenza A virus	45.9	33.1	47.9	Viruses	Cattle	CA	GCA_046511055.1
Influenza A virus	46.1	32.7	46.6	Viruses	Chicken	CA	GCA_046511065.1
Influenza A virus	45.9	33.1	48.1	Viruses	Cattle	CA	GCA_046511075.1
Influenza A virus	45.9	32.7	46.3	Viruses	Chicken	CA	GCA_046511095.1
Influenza A virus	45.9	33.1	47.5	Viruses	Cattle	CA	GCA_046511105.1
Influenza A virus	46.1	32.7	47	Viruses	Chicken	CA	GCA_046511115.1
Influenza A virus	45.9	33.1	47.7	Viruses	Cattle	CA	GCA_046511125.1
Influenza A virus	46.1	32.7	46.7	Viruses	Chicken	CA	GCA_046511135.1
Influenza A virus	45.9	33.1	47.4	Viruses	Cattle	CA	GCA_046511145.1
Influenza A virus	45.9	33.1	47.7	Viruses	Cattle	CA	GCA_046511155.1
Influenza A virus	46.1	32.6	47.7	Viruses	Chicken	CA	GCA_046511165.1
Influenza A virus	45.9	33.1	47.7	Viruses	Cattle	CA	GCA_046511175.1
Influenza A virus	46.1	32.7	48.7	Viruses	Chicken	CA	GCA_046511185.1
Influenza A virus	45.9	32.8	44.3	Viruses	Cattle	CA	GCA_046511195.1
Influenza A virus	45.9	32.8	46.6	Viruses	Turkey	CA	GCA_046511205.1
Influenza A virus	45.9	32.8	44.4	Viruses	Cattle	CA	GCA_046511215.1
Influenza A virus	45.9	32.9	47.7	Viruses	Cattle	CA	GCA_046511225.1
Influenza A virus	45.7	32.8	44.5	Viruses	Cattle	CA	GCA_046511235.1
Influenza A virus	45.9	32.9	48.2	Viruses	Chicken	CA	GCA_046511245.1
Influenza A virus	45.9	32.9	46.5	Viruses	Cattle	CA	GCA_046511255.1
Influenza A virus	45.9	32.8	46.4	Viruses	Cattle	CA	GCA_046511275.1
Influenza A virus	45.9	33	47	Viruses	Cattle	CA	GCA_046511295.1
Influenza A virus	45.9	32.9	46.3	Viruses	Cattle	CA	GCA_046511305.1
Influenza A virus	45.9	33	46.4	Viruses	Cattle	CA	GCA_046511315.1
Influenza A virus	45.9	32.8	48.2	Viruses	Cattle	CA	GCA_046511325.1
Influenza A virus	45.9	33	49.9	Viruses	Cattle	CA	GCA_046511335.1
Influenza A virus	45.9	32.8	44.2	Viruses	Cattle	CA	GCA_046511345.1
Influenza A virus	45.9	33.1	46.9	Viruses	Cattle	CA	GCA_046511355.1
Influenza A virus	45.8	32.9	46.6	Viruses	Cattle	CA	GCA_046511365.1
Influenza A virus	45.9	33	51.2	Viruses	Cattle	CA	GCA_046511375.1
Influenza A virus	46.1	32.7	45.9	Viruses	Cattle	CA	GCA_046511385.1
Influenza A virus	45.9	33.1	51.4	Viruses	Cattle	CA	GCA_046511395.1
Influenza A virus	45.9	33	46.4	Viruses	Cattle	CA	GCA_046511405.1
Influenza A virus	45.9	33.1	46.8	Viruses	Cattle	CA	GCA_046511415.1
Influenza A virus	45.8	33	47.1	Viruses	Cattle	CA	GCA_046511425.1
Influenza A virus	45.8	32.9	46.3	Viruses	Cattle	CA	GCA_046511435.1
Influenza A virus	45.8	33	47.2	Viruses	Cattle	CA	GCA_046511445.1
Influenza A virus	45.9	33.1	48.2	Viruses	Cattle	CA	GCA_046511455.1
Influenza A virus	45.9	33	46.3	Viruses	Cattle	CA	GCA_046511465.1
Influenza A virus	45.9	33.1	48.2	Viruses	Cattle	CA	GCA_046511475.1
Influenza A virus	46.1	33	49.2	Viruses	Cattle	CA	GCA_046511485.1
Influenza A virus	46.1	36.2	46.8	Viruses	Tiger	CA	GCA_046511495.1
Influenza A virus	46.1	32.9	49.1	Viruses	Cattle	CA	GCA_046511505.1
Influenza A virus	45.8	33	48	Viruses	Cattle	CA	GCA_046511515.1
Influenza A virus	45.9	33.1	47.1	Viruses	Cattle	CA	GCA_046511525.1
Influenza A virus	45.9	33.1	47.8	Viruses	Cattle	CA	GCA_046511535.1
Influenza A virus	45.9	33	46.4	Viruses	Cattle	CA	GCA_046511545.1
Influenza A virus	45.9	33.1	47.5	Viruses	Cattle	CA	GCA_046511555.1
Influenza A virus	46.1	33.1	47.6	Viruses	Cattle	CA	GCA_046511565.1
Influenza A virus	46.1	32.8	45.9	Viruses	Cattle	CA	GCA_046511575.1
Influenza A virus	49.6	32.8	44.9	Viruses	Cattle	CA	GCA_046511585.1
Influenza A virus	44.1	32.8	47.1	Viruses	Cattle	CA	GCA_046511595.1
Influenza A virus	45.9	33	49.8	Viruses	Cattle	CA	GCA_046511605.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_046511615.1
Influenza A virus	45.9	33.1	47.9	Viruses	Cattle	CA	GCA_046511625.1
Influenza A virus	45.9	33.1	47.5	Viruses	Cattle	CA	GCA_046511635.1
Influenza A virus	45.9	32.9	47.1	Viruses	Cattle	CA	GCA_046511645.1
Influenza A virus	45.9	33.1	47.5	Viruses	Cattle	CA	GCA_046511655.1
Influenza A virus	45.9	32.8	46.1	Viruses	Cattle	CA	GCA_046511665.1
Influenza A virus	45.9	33.1	47.5	Viruses	Cattle	CA	GCA_046511675.1
Influenza A virus	45.9	33.1	46.1	Viruses	Cattle	CA	GCA_046511685.1
Influenza A virus	45.9	33	46.7	Viruses	Cattle	CA	GCA_046511695.1
Influenza A virus	45.9	33.1	55.1	Viruses	Cattle	CA	GCA_046511705.1
Influenza A virus	45.9	33.1	46.6	Viruses	Cattle	CA	GCA_046511715.1
Influenza A virus	45.9	33.2	52.9	Viruses	Cattle	CA	GCA_046511725.1
Influenza A virus	45.9	33	46.3	Viruses	Cattle	CA	GCA_046511735.1
Influenza A virus	45.9	33.1	46.6	Viruses	Cattle	CA	GCA_046511745.1
Influenza A virus	45.9	33	48.8	Viruses	Cattle	CA	GCA_046511755.1
Influenza A virus	46.1	32.9	47.7	Viruses	Cattle	CA	GCA_046511765.1
Influenza A virus	45.8	33	48.2	Viruses	Cattle	CA	GCA_046511775.1
Influenza A virus	45.9	32.8	46.7	Viruses	Cattle	CA	GCA_046511785.1
Influenza A virus	46.2	33	47	Viruses	Cattle	CA	GCA_046511795.1
Influenza A virus	45.8	32.7	46.6	Viruses	Cattle	CA	GCA_046511805.1
Influenza A virus	46.3	33	46.4	Viruses	Cattle	CA	GCA_046511815.1
Influenza A virus	45.9	32.9	46.4	Viruses	Cattle	CA	GCA_046511825.1
Influenza A virus	49.8	33	46.2	Viruses	Cattle	CA	GCA_046511835.1
Influenza A virus	45.9	32.8	46.4	Viruses	Cattle	CA	GCA_046511845.1
Influenza A virus	45.9	33	49.3	Viruses	Cattle	CA	GCA_046511855.1
Influenza A virus	45.9	32.8	46.4	Viruses	Cattle	CA	GCA_046511865.1
Influenza A virus	45.9	32.8	48.7	Viruses	Cattle	CA	GCA_046511875.1
Influenza A virus	45.9	33	46.1	Viruses	Cattle	CA	GCA_046511885.1
Influenza A virus	45.9	32.9	48.3	Viruses	Cattle	CA	GCA_046511895.1
Influenza A virus	45.9	33.1	46.7	Viruses	Cattle	CA	GCA_046511905.1
Influenza A virus	46.1	33	45.7	Viruses	Cattle	CA	GCA_046511915.1
Influenza A virus	46.1	32.9	46.4	Viruses	Cattle	CA	GCA_046512125.1
Influenza A virus	45.9	33	46.2	Viruses	Cattle	CA	GCA_046512215.1
Influenza A virus	45.9	32.7	45.6	Viruses	Cattle	CA	GCA_046512085.1
Influenza A virus	45.9	32.7	45.2	Viruses	Cattle	CA	GCA_046512105.1
Influenza A virus	45.8	33	47.3	Viruses	Cattle	CA	GCA_046511995.1
Influenza A virus	45.9	32.8	43.7	Viruses	Cattle	CA	GCA_046512205.1
Influenza A virus	45.9	33.1	46.3	Viruses	Cattle	CA	GCA_046511985.1
Influenza A virus	45.9	32.9	46.5	Viruses	Cattle	CA	GCA_046512065.1
Influenza A virus	46.1	33	46.5	Viruses	Cattle	CA	GCA_046512055.1
Influenza A virus	46.1	32.9	47.1	Viruses	Cattle	CA	GCA_046512115.1
Influenza A virus	45.9	32.9	47.7	Viruses	Cattle	CA	GCA_046512155.1
Influenza A virus	45.9	32.9	47.9	Viruses	Cattle	CA	GCA_046512135.1
Influenza A virus	45.9	32.9	45.9	Viruses	Cattle	CA	GCA_046512225.1
Influenza A virus	45.9	33	46.4	Viruses	Cattle	CA	GCA_046511965.1
Influenza A virus	49.7	33	48.3	Viruses	Cattle	CA	GCA_046511975.1
Influenza A virus	45.9	33.1	49	Viruses	Cattle	CA	GCA_046512025.1
Influenza A virus	45.8	33	47	Viruses	Cattle	CA	GCA_046511935.1
Influenza A virus	45.9	33	46.5	Viruses	Cattle	CA	GCA_046511955.1
Influenza A virus	46.1	33.1	46.4	Viruses	Cattle	CA	GCA_046511945.1
Influenza A virus	45.9	32.8	46	Viruses	Cattle	CA	GCA_046512145.1
Influenza A virus	46.1	33	47.9	Viruses	Cattle	CA	GCA_046512095.1
Influenza A virus	45.9	32.8	43.3	Viruses	Cattle	CA	GCA_046512185.1
Influenza A virus	45.9	32.8	46.8	Viruses	Cattle	CA	GCA_046512165.1
Influenza A virus	46.1	33	46.5	Viruses	Cattle	CA	GCA_046512045.1
Influenza A virus	45.9	33.1	47.5	Viruses	Cattle	CA	GCA_046512005.1
Influenza A virus	45.9	32.9	45.6	Viruses	Cattle	CA	GCA_046512035.1
Influenza A virus	45.9	32.8	46.8	Viruses	Cattle	CA	GCA_046512175.1
Influenza A virus	45.9	32.9	46.3	Viruses	Cattle	CA	GCA_046512195.1
Influenza A virus	46.1	33	46.6	Viruses	Cattle	CA	GCA_046512015.1
Influenza A virus	45.9	33	47.2	Viruses	Cattle	CA	GCA_046512075.1
Influenza A virus	45.9	32.8	46.5	Viruses	Cattle	CA	GCA_046512385.1
Influenza A virus	45.9	32.9	47	Viruses	Cattle	CA	GCA_046512465.1
Influenza A virus	45.9	33	46.7	Viruses	Cattle	CA	GCA_046512515.1
Influenza A virus	45.9	32.8	47	Viruses	Cattle	CA	GCA_046512245.1
Influenza A virus	45.9	32.8	45.7	Viruses	Cattle	CA	GCA_046512505.1
Influenza A virus	45.9	32.8	46.7	Viruses	Cattle	CA	GCA_046512285.1
Influenza A virus	46.1	32.4	44.6	Viruses	Cattle	CA	GCA_046512265.1
Influenza A virus	45.8	32.9	46.7	Viruses	Cattle	CA	GCA_046512525.1
Influenza A virus	45.9	32.9	52.6	Viruses	Cattle	CA	GCA_046512345.1
Influenza A virus	45.9	32.9	46.6	Viruses	Cattle	CA	GCA_046511925.1
Influenza A virus	46.2	33.1	46.4	Viruses	Cattle	CA	GCA_046512335.1
Influenza A virus	45.9	33	46.9	Viruses	Cattle	CA	GCA_046512375.1
Influenza A virus	45.9	32.7	43.6	Viruses	Cattle	CA	GCA_046512405.1
Influenza A virus	46.3	33	46.8	Viruses	Cattle	CA	GCA_046512355.1
Influenza A virus	45.9	33	46.4	Viruses	Cattle	CA	GCA_046512495.1
Influenza A virus	45.9	32.9	46.4	Viruses	Cattle	CA	GCA_046512325.1
Influenza A virus	45.9	32.8	44.9	Viruses	Cattle	CA	GCA_046512445.1
Influenza A virus	45.9	33.1	46.1	Viruses	Cattle	CA	GCA_046512275.1
Influenza A virus	45.9	32.8	46.7	Viruses	Cattle	CA	GCA_046512485.1
Influenza A virus	45.9	33	46.2	Viruses	Cattle	CA	GCA_046512455.1
Influenza A virus	45.9	33.1	47.5	Viruses	Cattle	CA	GCA_046512535.1
Influenza A virus	45.9	33.1	46.3	Viruses	Cattle	CA	GCA_046512295.1
Influenza A virus	46.1	33	46.4	Viruses	Cattle	CA	GCA_046512475.1
Influenza A virus	45.9	33.1	46.2	Viruses	Cattle	CA	GCA_046512395.1
Influenza A virus	45.9	32.8	46.7	Viruses	Cattle	CA	GCA_046512365.1
Influenza A virus	45.9	33.1	46.4	Viruses	Cattle	CA	GCA_046512255.1
Influenza A virus	45.9	32.8	46.6	Viruses	Cattle	CA	GCA_046512305.1
Influenza A virus	46.1	32.9	45.9	Viruses	Cattle	CA	GCA_046512435.1
Influenza A virus	45.9	32.8	46.6	Viruses	Cattle	CA	GCA_046512425.1
Influenza A virus	45.9	33	46.4	Viruses	Cattle	CA	GCA_046512415.1
Influenza A virus	45.9	33.1	46.4	Viruses	Cattle	CA	GCA_046512235.1
Influenza A virus	46.2	33	46.6	Viruses	Cattle	CA	GCA_046512315.1
Influenza A virus	45.9	32.9	46.7	Viruses	Cattle	CA	GCA_046512705.1
Influenza A virus	45.9	32.8	46.6	Viruses	Cattle	CA	GCA_046512835.1
Influenza A virus	45.9	32.8	46.3	Viruses	Cattle	CA	GCA_046512675.1
Influenza A virus	46.1	32.8	46.8	Viruses	Cattle	CA	GCA_046512815.1
Influenza A virus	45.9	32.8	46.3	Viruses	Cattle	CA	GCA_046512695.1
Influenza A virus	45.9	32.9	46.3	Viruses	Cattle	CA	GCA_046512615.1
Influenza A virus	46.1	32.9	47	Viruses	Cat	CA	GCA_046512555.1
Influenza A virus	45.9	32.9	46.4	Viruses	Cattle	CA	GCA_046512575.1
Influenza A virus	45.9	32.7	46.5	Viruses	Cattle	CA	GCA_046512745.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_046512845.1
Influenza A virus	45.9	32.8	43.8	Viruses	Cattle	CA	GCA_046512765.1
Influenza A virus	49.6	32.8	44.9	Viruses	Cattle	CA	GCA_046512625.1
Influenza A virus	45.9	32.8	46.3	Viruses	Cattle	CA	GCA_046512755.1
Influenza A virus	46.1	32.9	46.5	Viruses	Cattle	CA	GCA_046512665.1
Influenza A virus	45.9	32.8	46.6	Viruses	Cattle	CA	GCA_046512565.1
Influenza A virus	45.9	32.8	44.2	Viruses	Cattle	CA	GCA_046512735.1
Influenza A virus	45.8	32.9	46.7	Viruses	Cattle	CA	GCA_046512545.1
Influenza A virus	45.9	32.9	46.5	Viruses	Cattle	CA	GCA_046512685.1
Influenza A virus	46.1	32.8	43.8	Viruses	Cattle	CA	GCA_046512645.1
Influenza A virus	45.9	32.8	46.8	Viruses	Cattle	CA	GCA_046512585.1
Influenza A virus	45.9	32.8	46.6	Viruses	Cattle	CA	GCA_046512805.1
Influenza A virus	45.9	32.8	46.5	Viruses	Cattle	CA	GCA_046512595.1
Influenza A virus	45.9	32.9	46.3	Viruses	Cattle	CA	GCA_046512605.1
Influenza A virus	45.9	32.8	46.4	Viruses	Cattle	CA	GCA_046512795.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_046512785.1
Influenza A virus	45.9	32.8	46.5	Viruses	Cattle	CA	GCA_046512825.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_046512725.1
Influenza A virus	45.9	32.8	45.2	Viruses	Cattle	CA	GCA_046512635.1
Influenza A virus	45.9	32.8	44.8	Viruses	Cattle	CA	GCA_046512715.1
Influenza A virus	45.9	32.9	46.6	Viruses	Cattle	CA	GCA_046512655.1
Influenza A virus	45.9	32.8	46.6	Viruses	Cattle	CA	GCA_046512775.1
Influenza A virus	45.9	32.8	46.5	Viruses	Cattle	CA	GCA_046512855.1
Influenza A virus	45.9	32.8	48.3	Viruses	Cattle	CA	GCA_046512865.1
Influenza A virus	45.8	32.8	46.6	Viruses	Cattle	CA	GCA_046513045.1
Influenza A virus	45.9	32.8	46.7	Viruses	Cattle	CA	GCA_046513035.1
Influenza A virus	45.9	32.8	46.7	Viruses	Cattle	CA	GCA_046512985.1
Influenza A virus	45.9	33.1	47.3	Viruses	Cattle	CA	GCA_046513105.1
Influenza A virus	45.9	32.8	46.5	Viruses	Cattle	CA	GCA_046513135.1
Influenza A virus	45.9	32.8	46.5	Viruses	Cattle	CA	GCA_046512935.1
Influenza A virus	45.9	33.1	47.1	Viruses	Cattle	CA	GCA_046513085.1
Influenza A virus	45.9	32.8	45.7	Viruses	Cattle	CA	GCA_046512915.1
Influenza A virus	45.9	33	46.6	Viruses	Cattle	CA	GCA_046512975.1
Influenza A virus	45.9	32.8	46.3	Viruses	Cattle	CA	GCA_046513095.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_046513055.1
Influenza A virus	45.9	32.8	46.4	Viruses	Cattle	CA	GCA_046512925.1
Influenza A virus	45.9	32.8	46.4	Viruses	Cattle	CA	GCA_046512965.1
Influenza A virus	45.9	32.9	48.1	Viruses	Cattle	CA	GCA_046512875.1
Influenza A virus	45.9	32.8	44.8	Viruses	Cattle	CA	GCA_046513115.1
Influenza A virus	45.9	32.8	46.9	Viruses	Cattle	CA	GCA_046513005.1
Influenza A virus	45.9	32.8	46.8	Viruses	Cattle	CA	GCA_046513025.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_046512995.1
Influenza A virus	45.9	32.8	45.7	Viruses	Cattle	CA	GCA_046512945.1
Influenza A virus	45.9	33.1	50	Viruses	Cattle	CA	GCA_046513125.1
Influenza A virus	45.9	32.9	46.6	Viruses	Cattle	CA	GCA_046512955.1
Influenza A virus	45.9	33.1	50.2	Viruses	Cattle	CA	GCA_046513065.1
Influenza A virus	45.9	32.8	46.6	Viruses	Cattle	CA	GCA_046512885.1
Influenza A virus	45.9	33.1	52.8	Viruses	Cattle	CA	GCA_046513145.1
Influenza A virus	45.9	32.8	46	Viruses	Cattle	CA	GCA_046513155.1
Influenza A virus	45.8	32.8	46.5	Viruses	Cattle	CA	GCA_046513075.1
Influenza A virus	45.9	32.8	46.7	Viruses	Cattle	CA	GCA_046512895.1
Influenza A virus	45.9	32.8	46.9	Viruses	Cattle	CA	GCA_046512905.1
Influenza A virus	46.1	33	46	Viruses	Cattle	CA	GCA_046513245.1
Influenza A virus	46.1	32.8	44	Viruses	Cattle	CA	GCA_046513205.1
Influenza A virus	45.9	32.8	43.9	Viruses	Cattle	CA	GCA_046513305.1
Influenza A virus	45.9	32.7	46.7	Viruses	Cattle	CA	GCA_046513365.1
Influenza A virus	46.1	32.9	46.7	Viruses	Cattle	CA	GCA_046513455.1
Influenza A virus	45.9	33	46.1	Viruses	Duck	CA	GCA_046513355.1
Influenza A virus	45.8	33	47	Viruses	Duck	CA	GCA_046513335.1
