organism_name	infraspecific_name	lineage	taxonomy_id	bco_id	schema_version	bioproject	biosample	strain	sra_run_id	genome_assembly_id	sample_name	instrument	isolate	collected_by	collection_date	geo_loc_name	isolation_source	lat_lon	culture_collection	host	host_age	host_description	host_disease	host_disease_outcome	host_disease_stage	host_health_state	host_sex	id_method
Influenza A virus	24-022165-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN43168356	H5N1	SRR30235360	GCA_043498325.1	Viral sample from Influenza A virus	NextSeq 2000	24-022165-001		2024	USA	milk			CATTLE								
Influenza A virus	24-025746-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN43929815	H5N1	SRR30811319	GCA_043498435.1	Viral sample from Influenza A virus	NextSeq 2000	24-025746-001		2024	USA	milk			CATTLE								
Influenza A virus	24-022349-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN43322531	H5N1	SRR30404406	GCA_043434535.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-022349-001		2024	USA	milk			CATTLE								
Influenza A virus	24-024946-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN43929806	H5N1	SRR30811250	GCA_043498335.1	Viral sample from Influenza A virus	NextSeq 2000	24-024946-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-025575-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN43929813	H5N1	SRR30811321	GCA_043498345.1	Viral sample from Influenza A virus	NextSeq 2000	24-025575-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-025746-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN43929816	H5N1	SRR30811318	GCA_043498355.1	Viral sample from Influenza A virus	NextSeq 2000	24-025746-002		2024	USA	milk			CATTLE								
Influenza A virus	24-020510-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN42944664	H5N1	SRR30090388	GCA_043498405.1	Pathogen: clinical or host-associated sample from Influenza A virus	NextSeq 2000	24-020510-003-original	N/A	2024	USA	milk	N/A		Cattle			N/A					
Influenza A virus	24-016804-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN42027871	Influenza A virus H5N1	SRR29543297	GCA_043498305.1	Viral sample from Influenza A virus	NextSeq 2000	24-016804-001		2024	USA	milk			CATTLE								
Influenza A virus	24-020510-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN42944662	H5N1	SRR30090390	GCA_043498395.1	Pathogen: clinical or host-associated sample from Influenza A virus	NextSeq 2000	24-020510-001-original	N/A	2024	USA	milk	N/A		Cattle			N/A					
Influenza A virus	24-024948-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN43929808	H5N1	SRR30811326	GCA_043498415.1	Viral sample from Influenza A virus	NextSeq 2000	24-024948-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-013172-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41390801	H5N1	SRR29040288	GCA_043498275.1	Viral sample from Influenza A virus	NextSeq 2000	24-013172-002		2024	USA	N/A			CATTLE								
Influenza A virus	24-024698-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN43571172	H5N1	SRR30633346	GCA_043434565.1	Viral sample from Influenza A virus	NextSeq 2000	24-024698-002		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-022859-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN43390295	H5N1	SRR30490906	GCA_043434545.1	Viral sample from Influenza A virus	NextSeq 2000	24-022859-001		2024	USA	milk			CATTLE								
Influenza A virus	24-014786-002		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN41805958	H5N1	SRR29377775	GCA_040889125.1	Viral sample from Influenza A virus	NextSeq 2000	24-014786-002		2024	USA	N/A			HOSP								
Influenza A virus	24-031704-004		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN46369397		SRR32125531	GCA_047939115.1	Viral sample from Influenza A virus	NextSeq 2000	24-031704-004		2024	USA	CLOACAL/OROPHARYNGEAL SWAB POOL			WHITE-FACED IBIS								
Influenza A virus	24-036781-001		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN46369394		SRR32125534	GCA_047940305.1	Viral sample from Influenza A virus	NextSeq 2000	24-036781-001		2024	USA	cloacal swab			WESTERN GULL								
Influenza A virus	24-014781-001		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN41805956	H5N1	SRR29377777	GCA_040889635.1	Viral sample from Influenza A virus	NextSeq 2000	24-014781-001		2024	USA	N/A			Raccoon								
Influenza A virus	24-018880-001		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN42535347	H5N1	SRR29851677	GCA_041446115.1	Viral sample from Influenza A virus	NextSeq 2000	24-018880-001		2024	USA	CLOACAL/OROPHARYNGEAL SWAB POOL			AMERICAN ROBIN								
Influenza A virus	24-014780-002		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN41805955	H5N1	SRR29377778	GCA_040889615.1	Viral sample from Influenza A virus	NextSeq 2000	24-014780-002		2024	USA	N/A			House-Mouse								
Influenza A virus	24-018879-003		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN42535346	H5N1	SRR29851678	GCA_041446535.1	Viral sample from Influenza A virus	NextSeq 2000	24-018879-003		2024	USA	CLOACAL/OROPHARYNGEAL SWAB POOL			AMERICAN ROBIN								
Influenza A virus	24-032856-014		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN45165554		SRR31604990	GCA_046892435.1	Viral sample from Influenza A virus	NextSeq 2000	24-032856-014		2024	USA	Cloacal/Oropharyngeal Swab Pool			Rock Pigeon								
Influenza A virus	24-033967-002		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN45165557		SRR31604987	GCA_046893235.1	Viral sample from Influenza A virus	NextSeq 2000	24-033967-002		2024	USA	Cloacal/Oropharyngeal Swab Pool			Rock Pigeon								
Influenza A virus	24-021011-001		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN43033085	H5N1	SRR30202019	GCA_042608205.1	Viral sample from Influenza A virus	NextSeq 2000	24-021011-001		2024	USA	CLOACAL/OROPHARYNGEAL SWAB POOL			EURASIAN COLLARED DOVE								
Influenza A virus	24-018880-002		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN42535348	H5N1	SRR29851676	GCA_041446565.1	Viral sample from Influenza A virus	NextSeq 2000	24-018880-002		2024	USA	CLOACAL/OROPHARYNGEAL SWAB POOL			HOUSE SPARROW								
Influenza A virus	24-032857-004		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN45165555		SRR31604989	GCA_046892325.1	Viral sample from Influenza A virus	NextSeq 2000	24-032857-004		2024	USA	Cloacal/Oropharyngeal Swab Pool			Rock Pigeon								
Influenza A virus	24-031704-003		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN46369396		SRR32125532	GCA_047938685.1	Viral sample from Influenza A virus	NextSeq 2000	24-031704-003		2024	USA	CLOACAL/OROPHARYNGEAL SWAB POOL			ROCK PIGEON								
Influenza A virus	24-014782-003		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN41805957	H5N1	SRR29377776	GCA_040889025.1	Viral sample from Influenza A virus	NextSeq 2000	24-014782-003		2024	USA	N/A			House-Mouse								
Influenza A virus	24-032857-016		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN45165556		SRR31604988	GCA_046892125.1	Viral sample from Influenza A virus	NextSeq 2000	24-032857-016		2024	USA	Cloacal/Oropharyngeal Swab Pool			White-winged Dove								
Influenza A virus	24-030989-002		11320	ARGOS_000088	v1.6	PRJNA1122849	SAMN46369395		SRR32125533	GCA_047938735.1	Viral sample from Influenza A virus	NextSeq 2000	24-030989-002		2024	USA	CLOACAL/OROPHARYNGEAL SWAB POOL			ROCK PIGEON								
Influenza A virus	24-008552-021-original		11320	ARGOS_000088	v1.6	PRJNA1207547	SAMN41106822		SRR28834932	GCA_046508855.1	Viral sample from Influenza A virus	Illumina MiSeq	24-008552-021-original		2024	USA	N/A			American Wigeon								
Influenza A virus	24-036577-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45953358		SRR31820842	GCA_046508825.1	Viral sample from Influenza A virus	NextSeq 2000	24-036577-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-005371-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106768		SRR28834927	GCA_046508945.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-005371-001-original		2024	USA	N/A			Turkey								
Influenza A virus	24-007234-036		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106802		SRR28834954	GCA_046509115.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-007234-036		2024	USA	N/A			GOAT								
Influenza A virus	24-005993-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106788		SRR28834905	GCA_046508865.1	Viral sample from Influenza A virus	Illumina MiSeq	24-005993-001-original		2024	USA	N/A			Red Tailed Hawk								
Influenza A virus	24-004708-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106760		SRR28834951	GCA_046508885.1	Viral sample from Influenza A virus	Illumina MiSeq	24-004708-001-original		2024	USA	N/A			Western Gull								
Influenza A virus	24-005918-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106781		SRR28834913	GCA_046508895.1	Viral sample from Influenza A virus	Illumina MiSeq	24-005918-001-original		2024	USA	N/A			Mute Swan								
Influenza A virus	24-005372-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106770		SRR28834925	GCA_046508955.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-005372-001-original		2024	USA	N/A			Turkey								
Influenza A virus	24-007234-048		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106806		SRR28834949	GCA_046509135.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-007234-048		2024	USA	N/A			GOAT								
Influenza A virus	24-007263-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106811		SRR28834944	GCA_046509065.1	Viral sample from Influenza A virus	Illumina MiSeq	24-007263-003-original		2024	USA	N/A			Chicken								
Influenza A virus	24-007234-044		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106804		SRR28834952	GCA_046509125.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-007234-044		2024	USA	N/A			GOAT								
Influenza A virus	24-005959-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106782		SRR28834912	GCA_046509005.1	Viral sample from Influenza A virus	Illumina MiSeq	24-005959-001-original		2024	USA	N/A			Skunk								
Influenza A virus	24-005716-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106775		SRR28834919	GCA_046508985.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-005716-003-original		2024	USA	N/A			Chicken								
Influenza A virus	24-007234-030		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106798		SRR28834958	GCA_046509095.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-007234-030		2024	USA	N/A			GOAT								
Influenza A virus	24-005369-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106767		SRR28834928	GCA_046508905.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-005369-002-original		2024	USA	N/A			Turkey								
Influenza A virus	24-007417-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106814		SRR28834941	GCA_046508975.1	Viral sample from Influenza A virus	Illumina MiSeq	24-007417-001-original		2024	USA	N/A			Common Raven								
Influenza A virus	24-005959-004-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106785		SRR28834908	GCA_046509015.1	Viral sample from Influenza A virus	Illumina MiSeq	24-005959-004-original		2024	USA	N/A			Skunk								
Influenza A virus	24-007379-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106812		SRR28834943	GCA_046509145.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-007379-001-original		2024	USA	N/A			Turkey								
Influenza A virus	24-004881-004-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106762		SRR28834929	GCA_046508875.1	Viral sample from Influenza A virus	Illumina MiSeq	24-004881-004-original		2024	USA	N/A			Snow Goose								
Influenza A virus	24-007234-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106794		SRR28834899	GCA_046509075.1	Viral sample from Influenza A virus	Illumina MiSeq	24-007234-003-original		2024	USA	N/A			GOAT								
Influenza A virus	24-007234-009-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106796		SRR28834960	GCA_046509085.1	Viral sample from Influenza A virus	Illumina MiSeq	24-007234-009-original		2024	USA	N/A			GOAT								
Influenza A virus	24-005907-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106779		SRR28834915	GCA_046509035.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-005907-002-original		2024	USA	N/A			Duck								
Influenza A virus	24-004479-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106758		SRR28834909	GCA_046508915.1	Viral sample from Influenza A virus	Illumina MiSeq	24-004479-002-original		2024	USA	N/A			American Crow								
Influenza A virus	24-005146-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106763		SRR28834886	GCA_046508925.1	Viral sample from Influenza A virus	Illumina MiSeq	24-005146-001-original		2024	USA	N/A			Canada Goose								
Influenza A virus	24-005959-006-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106787		SRR28834906	GCA_046509025.1	Viral sample from Influenza A virus	Illumina MiSeq	24-005959-006-original		2024	USA	N/A			Skunk								
Influenza A virus	24-005539-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106772		SRR28834923	GCA_046508935.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-005539-001-original		2024	USA	N/A			Chicken								
Influenza A virus	24-006223-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106790		SRR28834903	GCA_046508995.1	Viral sample from Influenza A virus	Illumina MiSeq	24-006223-001-original		2024	USA	N/A			Great Horned Owl								
Influenza A virus	24-028516-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44308663		SRR31016558	GCA_046509425.1	Viral sample from Influenza A virus	NextSeq 2000	24-028516-002	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-005915-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019180		SRR28752636	GCA_046509335.1	Viral sample from Influenza A virus	Illumina MiSeq	24-005915-001-original		2024	USA	N/A			PEFA								
Influenza A virus	24-028504-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44308629		SRR31016567	GCA_046509475.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-028504-001	N/A	2024	USA	milk	N/A		Cattle			N/A					
Influenza A virus	24-027654-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44102779	H5N1	SRR30932748	GCA_046509265.1	Viral sample from Influenza A virus	NextSeq 2000	24-027654-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-028489-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44308649		SRR31016584	GCA_046509285.1	Viral sample from Influenza A virus	NextSeq 2000	24-028489-002	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-005716-006-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106776		SRR28834918	GCA_046509485.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-005716-006-original		2024	USA	N/A			Chicken								
Influenza A virus	24-007939-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106818		SRR28834936	GCA_046509165.1	Viral sample from Influenza A virus	Illumina MiSeq	24-007939-001-original		2024	USA	N/A			Skunk								
Influenza A virus	24-006385-003-original-repeat		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106791		SRR28834902	GCA_046509505.1	Viral sample from Influenza A virus	Illumina MiSeq	24-006385-003-original-repeat		2024	USA	N/A			Ganada Goose								
Influenza A virus	24-027653-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44102778	H5N1	SRR30932711	GCA_046509385.1	Viral sample from Influenza A virus	NextSeq 2000	24-027653-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-008306-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106821		SRR28834933	GCA_046509195.1	Viral sample from Influenza A virus	Illumina MiSeq	24-008306-001-original		2024	USA	N/A			Red Tailed Hawk								
Influenza A virus	24-028494-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44308626		SRR31016570	GCA_046509495.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-028494-001	N/A	2024	USA	milk	N/A		Cattle			N/A					
Influenza A virus	24-028489-008		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44308655		SRR31016578	GCA_046509345.1	Viral sample from Influenza A virus	NextSeq 2000	24-028489-008	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-005716-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106774		SRR28834921	GCA_046509465.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-005716-002-original		2024	USA	N/A			Chicken								
Influenza A virus	24-006061-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106789		SRR28834904	GCA_046509185.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-006061-001-original		2024	USA	N/A			Bald Eagle								
Influenza A virus	24-004881-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106761		SRR28834940	GCA_046509235.1	Viral sample from Influenza A virus	Illumina MiSeq	24-004881-002-original		2024	USA	N/A			Snow Goose								
Influenza A virus	24-008749-003-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41019198		SRR28752635	GCA_046509205.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-008749-003-original		2024	USA	N/A			Cattle								
Influenza A virus	24-028490-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44308659		SRR31016573	GCA_046509435.1	Viral sample from Influenza A virus	NextSeq 2000	24-028490-003	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-004479-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106757		SRR28834920	GCA_046509315.1	Viral sample from Influenza A virus	Illumina MiSeq	24-004479-001-original		2024	USA	N/A			American Crow								
Influenza A virus	24-005749-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106777		SRR28834917	GCA_046509355.1	Viral sample from Influenza A virus	Illumina MiSeq	24-005749-001-original		2024	USA	N/A			Canada Goose								
Influenza A virus	24-005372-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106771		SRR28834924	GCA_046509415.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-005372-002-original		2024	USA	N/A			Turkey								
Influenza A virus	24-028489-006		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44308653		SRR31016580	GCA_046509325.1	Viral sample from Influenza A virus	NextSeq 2000	24-028489-006	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-004707-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106759		SRR28834898	GCA_046509215.1	Viral sample from Influenza A virus	Illumina MiSeq	24-004707-001-original		2024	USA	N/A			Western Sandpiper								
Influenza A virus	24-027098-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44102774	H5N1	SRR30932715	GCA_046509245.1	Viral sample from Influenza A virus	NextSeq 2000	24-027098-002		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-028489-010		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44308657		SRR31016575	GCA_046509365.1	Viral sample from Influenza A virus	NextSeq 2000	24-028489-010	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-028495-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44308627		SRR31016569	GCA_046509455.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-028495-001	N/A	2024	USA	milk	N/A		Cattle			N/A					
Influenza A virus	24-005539-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106773		SRR28834922	GCA_046509375.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-005539-002-original		2024	USA	N/A			Chicken								
Influenza A virus	24-010315-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106835		SRR28834885	GCA_046509225.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-010315-001-original		2024	USA	N/A			Mountain Lion								
Influenza A virus	24-005369-001-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106766		SRR28834961	GCA_046509295.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-005369-001-original		2024	USA	N/A			Turkey								
Influenza A virus	24-005371-002-original		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN41106769		SRR28834926	GCA_046509395.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-005371-002-original		2024	USA	N/A			Turkey								
Influenza A virus	24-028489-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44308651		SRR31016582	GCA_046509305.1	Viral sample from Influenza A virus	NextSeq 2000	24-028489-004	N/A	2024	USA	milk			Cattle								
